id,rank,name,ticker,price,price_1h,price_24h,price_7d,price_30d,price_90d,marketcap,dominance,diluted_cap,volume24h,volume24_dollar,volume24_token,volume24_mrkt_pct,circulating,circulating_w_missing,max_supply,pairs,tags,platform,date_added,age,update_date,update_time
2502,67,Huobi Token,HT,4.42,0.42,-1.27,2.35,1.85,-52.96,680930059,0.063,2211951951,-6.26,8457971,1913568,0.012,153920626,500000000,500000000,110,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'algorand-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio']",Ethereum,3/2/2018,54,2/8/2022,16:57:00
1274,68,Waves,WAVES,5.87,1.83,-5,20.38,15.12,-57.33,639080302,0.059,639080302,-28.53,539399420,91890872,0.844,108955690,108955690,0,195,"['lpos', 'platform', 'smart-contracts']",,2/6/2016,74,2/8/2022,16:57:00
1697,69,Basic Attention Token,BAT,0.407826819,2.06,-1.96,15.11,4.29,-32.65,610176571,0.056,611740229,-46.43,72380884,177479461,0.119,1496165879,1500000000,1500000000,315,"['marketing', 'content-creation', 'defi', 'payments', 'dcg-portfolio', '1confirmation-portfolio', 'pantera-capital-portfolio', 'web3', 'bnb-chain']",Ethereum,1/6/2017,62,2/8/2022,16:57:00
4705,70,PAX Gold,PAXG,1774.03,-0.35,0.37,3.31,-1.86,-5.07,602615502,0.056,602615502,27.52,26592685,14990,0.044,339687,339687,0,79,"['bnb-chain', 'tokenized-gold']",Ethereum,26/9/2019,35,2/8/2022,16:57:00
4847,71,Stacks,STX,0.444188723,1.05,-2.63,14.96,16.75,-52.61,589173854,0.054,807535098,-38.78,21689165,48828716,0.037,1326404351,1352464600,1818000000,55,"['mineable', 'platform', 'collectibles-nfts', 'defi', 'smart-contracts', 'metaverse', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3', 'injective-ecosystem']",,28/10/2019,34,2/8/2022,16:57:00
18069,72,STEPN,GMT,0.943665729,1.75,-1.73,7.43,17.86,-70.84,566199438,0.052,5661994376,0.03,261841382,277472598,0.462,600000000,6000000000,6000000000,127,"['collectibles-nfts', 'gaming', 'binance-smart-chain', 'binance-launchpad', 'solana-ecosystem', 'bnb-chain', 'move-to-earn']",BNB,9/3/2022,5,2/8/2022,16:57:00
2130,73,Enjin Coin,ENJ,0.6282204,1.31,-2.51,17.19,34,-43.31,563136739,0.052,628220400,-47.33,103760057,165165055,0.184,896399956,1000000000,1000000000,260,"['media', 'collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'metaverse', 'arrington-xrp-capital-portfolio']",Ethereum,1/11/2017,57,2/8/2022,16:57:00
2469,74,Zilliqa,ZIL,0.04242933,1.4,-1.06,16.55,11.17,-47.99,556646142,0.051,891015931,-25.88,216801304,5109703688,0.389,13119371472,16410838625,21000000000,205,"['mineable', 'platform', 'payments', 'smart-contracts', 'polychain-capital-portfolio', 'kenetic-capital-portfolio', 'zilliqa-ecosystem', 'bnb-chain']",,25/1/2018,55,2/8/2022,16:57:00
7186,75,PancakeSwap,CAKE,3.86,2.01,-0.24,22.47,26.36,-49.37,551262084,0.051,2894047364,-38.36,52690249,13650324,0.096,142861022,315821924,750000000,299,"['collectibles-nfts', 'decentralized-exchange', 'defi', 'smart-contracts', 'yield-farming', 'binance-chain', 'amm', 'dex', 'governance', 'bnb-chain']",BNB,25/9/2020,23,2/8/2022,16:57:00
1934,76,Loopring,LRC,0.414358335,1.3,-1.81,15.48,10.5,-44.07,551133269,0.051,569541290,-20.65,67229387,162249390,0.122,1330088530,1373873437,1374513896,214,"['marketplace', 'decentralized-exchange', 'defi', 'scaling', 'rollups']",Ethereum,30/8/2017,60,2/8/2022,16:57:00
131,77,Dash,DASH,49.62,0.76,-1.11,14.92,17.39,-45.09,538310441,0.05,937872165,17.06,97405813,1963035,0.181,10848032,10848032,18900000,346,"['mineable', 'hybrid-pow-pos', 'x11', 'medium-of-exchange', 'masternodes', 'dao', 'governance']",,14/2/2014,102,2/8/2022,16:57:00
2083,78,Bitcoin Gold,BTG,30.43,3,3.76,52.12,98.91,5.97,532967686,0.049,639052772,28.96,76711444,2520915,0.144,17513924,17513924,21000000,67,"['mineable', 'medium-of-exchange', 'payments']",,23/10/2017,58,2/8/2022,16:57:00
5034,79,Kusama,KSM,62.28,2.18,-4.08,10.64,28.38,-52.75,527547031,0.049,601111236,-19.82,49100176,788378,0.093,8470098,9651217,0,148,"['substrate', 'polkadot-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'vbc-ventures-portfolio']",,12/12/2019,32,2/8/2022,16:57:00
4846,80,Kava,KAVA,2.07,1.88,4.73,25.01,18.26,-50.18,495632726,0.046,505936232,68.67,87288141,42168184,0.176,239013329,243982079,0,85,"['cosmos-ecosystem', 'defi', 'binance-launchpad', 'binance-labs-portfolio', 'lending-borowing', 'arrington-xrp-capital-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'injective-ecosystem']",Ethereum,25/10/2019,34,2/8/2022,16:57:00
5632,81,Arweave,AR,14.45,3.32,-0.71,22.01,40.24,-40.19,482469074,0.045,953533283,-43.59,57703626,3993331,0.12,33394701,63190435,66000000,65,"['distributed-computing', 'filesharing', 'storage', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'web3']",,27/5/2020,27,2/8/2022,16:57:00
8646,82,Mina,MINA,0.779466643,1.35,0.17,20.86,27.55,-57.83,479307452,0.044,642362336,-10.23,22445169,28795548,0.047,614917209,824104972,0,66,"['pos', 'zero-knowledge-proofs', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio']",,2/3/2021,17,2/8/2022,16:57:00
5567,83,Celo,CELO,1.03,1.7,-4.74,24.21,19.96,-57.93,470654523,0.043,1030755202,-19.99,29624284,28761441,0.063,456611349,1000000000,1000000000,116,"['pos', 'zero-knowledge-proofs', 'mobile', 'payments', 'smart-contracts', 'coinbase-ventures-portfolio', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'celo-ecosystem']",,22/5/2020,27,2/8/2022,16:57:00
2586,84,Synthetix,SNX,4.05,10.59,11.79,40.66,54.86,-16.91,464895973,0.043,859925163,47.99,176318031,43535316,0.379,114841533,215258834,212424133,264,"['services', 'decentralized-exchange', 'defi', 'derivatives', 'dao', 'yield-farming', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'synthetics', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'parafi-capital', 'paradigm-portfolio', 'fantom-ecosystem', 'spartan-group', 'bnb-chain']",Ethereum,14/3/2018,53,2/8/2022,16:57:00
9903,85,Convex Finance,CVX,6.98,2.19,-3.63,18.9,71.86,-71.24,462185317,0.043,698090191,46.73,13577989,1945271,0.029,66207107,93330989,100000000,115,"['defi', 'yield-aggregator']",Ethereum,18/5/2021,15,2/8/2022,16:57:00
873,86,NEM,XEM,0.049576241,1.35,-1.72,14.62,13.63,-45.4,446186167,0.041,446186167,-6.8,14732412,297166784,0.033,8999999999,8999999999,8999999999,126,"['poi', 'medium-of-exchange', 'payments', 'smart-contracts', 'fantom-ecosystem']",,1/4/2015,88,2/8/2022,16:57:00
7653,87,Oasis Network,ROSE,0.087517649,2.92,8.04,83.43,84.74,-49.55,439984760,0.041,875176489,-30.06,101859123,1163869508,0.232,5027383223,10000000000,10000000000,61,"['cosmos-ecosystem', 'collectibles-nfts', 'defi', 'privacy', 'scaling', 'smart-contracts', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio']",Ethereum,12/11/2020,21,2/8/2022,16:57:00
8104,88,1inch Network,1INCH,0.763408571,2.61,-1.47,24.1,23.02,-36.3,435716235,0.04,1145112857,29.15,94579823,123891487,0.217,570751039,1500000000,0,246,"['decentralized-exchange', 'defi', 'amm', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'dragonfly-capital-portfolio', 'fabric-ventures-portfolio', 'alameda-research-portfolio', 'parafi-capital', 'spartan-group', 'bnb-chain']",Ethereum,25/12/2020,20,2/8/2022,16:57:00
7080,89,Gala,GALA,0.062096566,2.15,3.71,33.85,17.89,-55.83,433260499,0.04,2188289977,53.04,742572024,11958342779,1.714,6977205436,35240112493,0,179,"['collectibles-nfts', 'gaming', 'binance-smart-chain', 'polygon-ecosystem', 'play-to-earn']",Ethereum,16/9/2020,23,2/8/2022,16:57:00
1684,90,Qtum,QTUM,4.1,1.61,1.02,19.98,47.56,-26.84,427233063,0.04,441783531,8.14,140108698,34172853,0.328,104271195,103944501,107822406,189,"['platform', 'smart-contracts', 'kenetic-capital-portfolio']",,24/5/2017,63,2/8/2022,16:57:00
5864,91,yearn.finance,YFI,11602.2,2.61,2.27,77.23,105.88,-34.27,425078121,0.039,425406217,-26.91,171522630,14784,0.404,36638,36666,36666,291,"['defi', 'dao', 'yield-farming', 'yield-aggregator', 'yearn-partnerships', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'parafi-capital', 'fantom-ecosystem', 'arbitrum-ecosytem', 'bnb-chain']",Ethereum,18/7/2020,25,2/8/2022,16:57:00
5692,93,Compound,COMP,58.83,3.45,-2.93,23.16,20.93,-45.58,423161006,0.039,588252305,-11.61,132935129,2259649,0.314,7193529,10000000,10000000,278,"['defi', 'dao', 'yield-farming', 'polkadot-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'lending-borowing', 'dragonfly-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'bnb-chain']",Ethereum,16/6/2020,26,2/8/2022,16:57:00
2694,92,Nexo,NEXO,0.756146693,0.46,3.67,18.87,30.39,-64.82,423442156,0.039,756146692,303.67,41036557,54270630,0.097,560000011,1000000000,1000000000,81,"['services', 'payments', 'cardano-ecosystem']",Ethereum,1/5/2018,51,2/8/2022,16:57:00
8642,94,Fei USD,FEI,0.986855335,-0.08,-0.76,0.29,-0.06,-0.38,419409745,0.039,420515571,100.22,4178685,4234344,0.01,424996178,426116733,0,51,"['defi', 'stablecoin', 'algorithmic-stablecoin']",Ethereum,2/3/2021,17,2/8/2022,16:57:00
1659,95,Gnosis,GNO,159.92,2.26,0.29,18.68,46.15,-48.45,412517058,0.038,1599158694,33.64,4901614,30650,0.012,2579588,3000000,10000000,75,"['services', 'decentralized-exchange', 'defi', 'prediction-markets', 'kenetic-capital-portfolio', 'arbitrum-ecosytem']",Ethereum,1/5/2017,63,2/8/2022,16:57:00
5964,96,Trust Wallet Token,TWT,0.987381622,0.38,6.57,5.8,34.7,-2.42,411392454,0.038,987381622,61.18,25887526,26218359,0.063,416649900,999668148,1000000000,64,"['polygon-ecosystem', 'bnb-chain']",BNB,30/7/2020,25,2/8/2022,16:57:00
2682,97,Holo,HOT,0.002310029,1.77,-0.05,17.96,12.98,-44.12,400427250,0.037,410305994,-4.79,37702127,16321064323,0.094,1.73343E+11,1.77619E+11,0,120,"['platform', 'distributed-computing', 'filesharing', 'storage']",Ethereum,29/4/2018,52,2/8/2022,16:57:00
2577,98,Ravencoin,RVN,0.037298208,2.21,-3.65,55.69,63.79,-16.84,390634953,0.036,783262376,-7.95,37862436,1015127472,0.097,10473290000,10473290000,21000000000,97,"['mineable', 'pow', 'platform', 'crowdfunding']",,10/3/2018,53,2/8/2022,16:57:00
11840,100,Optimism,OP,1.64,5.35,3.46,107.39,218.07,-64.02,385942679,0.036,7061225712,50.24,386826956,235870095,1.002,234748364,4294967296,0,82,[],Optimism,31/5/2022,3,2/8/2022,16:57:00
1168,99,Decred,DCR,27.08,1.73,0.59,16.85,21.37,-51.89,385379486,0.036,568608933,-27.01,1296605,47881,0.003,14232927,14185885,21000000,57,"['mineable', 'hybrid-pow-pos', 'blake256', 'medium-of-exchange', 'store-of-value', 'privacy', 'dao', 'placeholder-ventures-portfolio']",,10/2/2016,78,2/8/2022,16:57:00
5647,101,Kadena,KDA,1.95,2.95,0.06,29.39,33.4,-50.3,359706207,0.033,1946436378,-66.55,31433386,16119685,0.087,184802448,1000000000,1000000000,34,"['mineable', 'pow', 'blake2s', 'platform', 'cosmos-ecosystem', 'smart-contracts', 'coinfund-portfolio', 'multicoin-capital-portfolio', 'web3']",,31/5/2020,27,2/8/2022,16:57:00
6945,102,Amp,AMP,0.008485712,2.29,-6.04,3,-10.68,-53.93,358332112,0.033,785332589,173.39,17965636,2117163112,0.05,42227702186,99213408535,92547638199,80,[],Ethereum,8/9/2020,23,2/8/2022,16:57:00
2634,103,XDC Network,XDC,0.02907041,0.53,0.01,9.78,18.01,-55.36,357711769,0.033,1096100193,-12.87,4996077,171861248,0.014,12305012699,37705012699,0,59,['xdc-ecosystem'],,12/4/2018,52,2/8/2022,16:57:00
4269,104,GateToken,GT,4.37,0.94,-1.76,10.62,7.34,-31.86,342224563,0.032,1309824672,27.81,1580601,361694,0.005,78382528,300000000,0,23,"['marketplace', 'centralized-exchange', 'discount-token', 'algorand-ecosystem']",Ethereum,20/8/2019,36,2/8/2022,16:57:00
7129,105,TerraClassicUSD,USTC,0.03445588,0.98,-5.17,3.39,-41.39,-96.56,338201378,0.031,353321766,-44.65,12335658,358013150,0.036,9815491065,10254324366,0,605,"['cosmos-ecosystem', 'stablecoin', 'algorithmic-stablecoin', 'terra-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,21/9/2020,23,2/8/2022,16:57:00
3822,106,Theta Fuel,TFUEL,0.062295694,1.88,-0.35,19.78,17.49,-53.52,330242832,0.03,330242832,112.9,45760796,734573978,0.139,5301214400,5301214400,0,46,"['media', 'content-creation', 'defi', 'payments']",,28/3/2019,41,2/8/2022,16:57:00
8891,107,Bitcoin Standard Hashrate Token,BTCST,26.98,0.47,-14.04,268.64,395.86,86.03,329172720,0.03,404673989,-27.37,78438230,2907273,0.238,12201404,15000000,15000000,24,"['binance-launchpool', 'bnb-chain']",BNB,19/3/2021,17,2/8/2022,16:57:00
3801,108,BORA,BORA,0.342878716,1.56,-0.55,17.97,14.85,-46.16,318020009,0.029,413426012,11.77,52445492,152956394,0.165,927500000,1205750000,0,14,"['marketplace', 'gaming', 'wallet']",Klaytn,18/3/2019,41,2/8/2022,16:57:00
2777,109,IoTeX,IOTX,0.032867321,1.79,-1.94,16.94,33.48,-43.4,313579852,0.029,328673206,-5.84,39418229,1199313734,0.126,9540779324,9626124332,10000000000,92,"['platform', 'iot', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'iotex-ecosystem', 'bnb-chain']",,25/5/2018,51,2/8/2022,16:57:00
8677,110,Symbol,XYM,0.056073485,-0.16,-1.53,8.02,8.43,-39.23,313027989,0.029,504661368,-7.64,8053978,143632555,0.026,5582460005,7967988930,8999999999,38,[],,3/3/2021,17,2/8/2022,16:57:00
1808,111,OMG Network,OMG,2.21,1.92,-1.37,22.12,23.83,-44.16,309474689,0.029,309474691,5.67,51046794,23098097,0.165,140245398,140245398,140245399,293,"['medium-of-exchange', 'payments', 'scaling', 'state-channel', 'pantera-capital-portfolio']",Ethereum,14/7/2017,61,2/8/2022,16:57:00
13855,112,Ethereum Name Service,ENS,15.09,2.53,6.48,26.53,77.68,-28.93,305573491,0.028,1509387862,36.75,149856541,9930851,0.49,20244862,100000000,100000000,124,"['dao', 'governance', 'web3']",Ethereum,9/11/2021,9,2/8/2022,16:57:00
3783,113,Ankr,ANKR,0.031210194,1.71,-0.93,19,14.13,-50.72,301580968,0.028,312101944,-29.51,33287196,1066548820,0.11,9662899378,10000000000,10000000000,117,"['platform', 'cosmos-ecosystem', 'enterprise-solutions', 'defi', 'filesharing', 'staking', 'substrate', 'binance-chain', 'polkadot-ecosystem', 'pantera-capital-portfolio', 'polygon-ecosystem', 'celo-ecosystem', 'bnb-chain']",Ethereum,6/3/2019,41,2/8/2022,16:57:00
2099,114,ICON,ICX,0.324068801,1.66,-0.8,23.08,14.02,-51.37,297975785,0.028,300155878,-11.93,17701587,54622929,0.059,919483096,926210351,0,86,"['platform', 'enterprise-solutions', 'interoperability', 'smart-contracts', 'kenetic-capital-portfolio', 'pantera-capital-portfolio']",,27/10/2017,58,2/8/2022,16:57:00
1896,115,0x,ZRX,0.349573943,1.75,-3.13,25.73,18.81,-52.41,296262538,0.027,349573943,-64.91,32704887,93556421,0.11,847496055,1000000000,1000000000,248,"['platform', 'decentralized-exchange', 'defi', 'scaling', 'dao', 'substrate', 'polkadot', 'polkadot-ecosystem', 'polychain-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio']",Ethereum,16/8/2017,60,2/8/2022,16:57:00
2700,116,Celsius,CEL,1.24,-0.48,8.1,35.85,36.18,-42.18,295581196,0.027,860840833,181.52,18422931,14857202,0.062,238863520,695658160,695658160,68,"['lending-borowing', 'exnetwork-capital-portfolio']",Ethereum,18/5/2018,51,2/8/2022,16:57:00
7455,117,Audius,AUDIO,0.34665114,1.83,-1.73,12.97,2.5,-59.63,283713636,0.026,386995778,19.46,20751427,59862567,0.073,818441374,1116383974,0,109,"['music', 'dao', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'solana-ecosystem', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'web3']",Ethereum,20/10/2020,22,2/8/2022,16:57:00
5488,118,JUST,JST,0.031814075,1.54,-0.22,15.21,14.93,-49.41,283211440,0.026,314959342,-2.45,77757461,2444121391,0.275,8902080000,9900000000,9900000000,91,"['defi', 'tron-ecosystem']",TRON,7/5/2020,27,2/8/2022,16:57:00
3640,119,Livepeer,LPT,11.62,3.94,3.32,44.7,42.91,-50.25,282763528,0.026,300600039,-11.08,33274950,2863593,0.118,24331764,25866594,0,79,"['coinfund-portfolio', 'dcg-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'web3']",Ethereum,19/12/2018,44,2/8/2022,16:57:00
3945,120,Harmony,ONE,0.022591884,1.96,-2.32,13.34,34.11,-72.46,280388142,0.026,306147861,-2.93,50400696,2230920429,0.18,12411011816,13551231816,0,97,"['platform', 'enterprise-solutions', 'scaling', 'smart-contracts', 'binance-launchpad', 'binance-labs-portfolio', 'hashkey-capital-portfolio', 'harmony-ecosystem', 'injective-ecosystem', 'bnb-chain']",,1/6/2019,38,2/8/2022,16:57:00
2405,121,IOST,IOST,0.01496389,1.3,-0.97,16.67,12.19,-34.07,278159937,0.026,1346750060,-3.2,31449504,2101693132,0.113,18588745668,18588745668,90000000000,104,"['hardware', 'iot', 'huobi-capital-portfolio']",,16/1/2018,55,2/8/2022,16:57:00
9444,122,Kyber Network Crystal v2,KNC,1.54,1.84,-1.4,17.78,26.73,-54.7,273831099,0.025,273831099,34.82,49730909,32292798,0.182,177809350,177809350,0,157,"['marketplace', 'decentralized-exchange', 'defi', 'dao', 'amm', 'three-arrows-capital-portfolio', 'governance', 'kenetic-capital-portfolio', 'pantera-capital-portfolio', 'parafi-capital']",Ethereum,26/4/2021,16,2/8/2022,16:57:00
5370,123,Hive,HIVE,0.622202433,0.68,-24.39,26.12,40.5,-21.56,270059358,0.025,270059358,-72.76,209692712,337016863,0.776,434037773,434037773,0,37,"['dpos', 'media', 'content-creation', 'scaling', 'web3']",,26/3/2020,29,2/8/2022,16:57:00
1455,124,Golem,GLM,0.264754152,1.21,-2.53,15.35,13.7,-23.92,264754152,0.025,264754152,-39.85,6493992,24528386,0.025,1000000000,1000000000,1000000000,66,"['platform', 'distributed-computing', 'payments', 'polygon-ecosystem', 'web3']",Ethereum,18/11/2016,69,2/8/2022,16:57:00
5728,125,Balancer,BAL,6.18,2.57,-1.52,25.61,36.12,-53.66,260182936,0.024,594240663,-24.4,28349237,4587255,0.109,42098722,51249208,96150704,177,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'three-arrows-capital-portfolio', 'governance', 'coinfund-portfolio', 'alameda-research-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosytem']",Ethereum,24/6/2020,26,2/8/2022,16:57:00
6187,126,Serum,SRM,0.984401016,1.52,-2.98,14.27,29.05,-48.28,259138320,0.024,10002498719,19.14,111539254,113306724,0.43,263244669,1092844982,10161000000,153,"['decentralized-exchange', 'defi', 'derivatives', 'smart-contracts', 'staking', 'solana-ecosystem', 'cms-holdings-portfolio', 'coinfund-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'exnetwork-capital-portfolio']",,4/8/2020,24,2/8/2022,16:57:00
2300,127,WAX,WAXP,0.121770592,1.42,5.76,31.79,33.43,-43.04,258471957,0.024,475968949,176.21,158735177,1303559216,0.614,2122613953,3908734799,0,59,"['media', 'collectibles-nfts', 'gaming', 'entertainment', 'payments', 'metaverse', 'galaxy-digital-portfolio', 'kenetic-capital-portfolio', 'play-to-earn', 'okex-blockdream-ventures-portfolio']",,21/12/2017,56,2/8/2022,16:57:00
10603,128,Immutable X,IMX,1.08,3.23,-0.12,36.74,20.57,-33.69,253423236,0.023,2154190130,-13.46,62002366,57409598,0.245,235284001,2000000000,2000000000,101,"['collectibles-nfts', 'scaling', 'rollups', 'arrington-xrp-capital-portfolio', 'alameda-research-portfolio']",Ethereum,24/6/2021,14,2/8/2022,16:57:00
1772,129,Storj,STORJ,0.674768241,1.59,-3.91,15.11,4.16,-25.34,253099176,0.023,286776501,-71.2,49712289,73673131,0.196,375090529,424999998,0,124,"['platform', 'distributed-computing', 'filesharing', 'storage', 'web3']",Ethereum,2/7/2017,61,2/8/2022,16:57:00
6836,130,Moonbeam,GLMR,0.720428721,2.99,-10.01,12.68,9.06,-73.51,241450925,0.022,741512877,212.19,89981685,124900191,0.373,335148944,1029266123,0,41,"['smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'binance-labs-portfolio', 'arrington-xrp-capital-portfolio', 'injective-ecosystem']",,11/1/2022,7,2/8/2022,16:57:00
1042,131,Siacoin,SC,0.004661439,1.33,-1.47,20.04,22.66,-45.26,240313188,0.022,240313188,-54.62,14585998,3129076169,0.061,51553432992,51553432992,0,66,"['mineable', 'pow', 'blake2b', 'platform', 'distributed-computing', 'filesharing', 'storage', 'dragonfly-capital-portfolio', 'fenbushi-capital-portfolio', 'paradigm-portfolio', 'web3', 'near-protocol-ecosystem']",,26/8/2015,84,2/8/2022,16:57:00
2566,132,Ontology,ONT,0.273490233,1.76,-1.6,21.85,17.26,-41.41,239372196,0.022,273490233,-6.36,27189727,99417543,0.114,875249524,1000000000,1000000000,160,"['enterprise-solutions', 'identity', 'polkadot-ecosystem', 'metaverse', 'huobi-capital-portfolio', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'bnb-chain']",,8/3/2018,53,2/8/2022,16:57:00
